(1 9 11 13 15 19 23 25 27 29).	 (58 50)
(3 9 11 13 15 19 23 25 27 29).	 (42 34)
(5 9 11 13 15 19 23 25 27 29).	 (50 34)
(7 9 11 13 15 19 23 25 27 29).	 (58 42)
(1 3 5 7 9 13 17 19 21 31).	 (22 20)
(1 3 5 7 11 13 17 19 21 31).	 (6 4)
(1 3 5 7 9 15 17 19 21 31).	 (30 28)
(1 3 5 7 11 15 17 19 21 31).	 (14 12)
(1 5 9 11 13 15 17 19 21 31).	 (54 52)
(3 5 9 11 13 15 17 19 21 31).	 (38 36)
(1 7 9 11 13 15 17 19 21 31).	 (62 60)
(3 7 9 11 13 15 17 19 21 31).	 (46 44)
(1 3 5 7 9 13 17 19 23 31).	 (22 20)
(1 3 5 7 11 13 17 19 23 31).	 (6 4)
(1 3 5 7 9 15 17 19 23 31).	 (30 28)
(1 3 5 7 11 15 17 19 23 31).	 (14 12)
(1 5 9 11 13 15 17 19 23 31).	 (54 52)
(3 5 9 11 13 15 17 19 23 31).	 (38 36)
(1 7 9 11 13 15 17 19 23 31).	 (62 60)
(3 7 9 11 13 15 17 19 23 31).	 (46 44)
(1 3 5 7 9 13 17 21 23 31).	 (22 20)
(1 3 5 7 11 13 17 21 23 31).	 (6 4)
(1 3 5 7 9 15 17 21 23 31).	 (30 28)
(1 3 5 7 11 15 17 21 23 31).	 (14 12)
(1 5 9 11 13 15 17 21 23 31).	 (54 52)
(3 5 9 11 13 15 17 21 23 31).	 (38 36)
(1 7 9 11 13 15 17 21 23 31).	 (62 60)
(3 7 9 11 13 15 17 21 23 31).	 (46 44)
(1 3 5 7 9 13 19 21 23 31).	 (22 20)
(1 3 5 7 11 13 19 21 23 31).	 (6 4)
(1 3 5 7 9 15 19 21 23 31).	 (30 28)
(1 3 5 7 11 15 19 21 23 31).	 (14 12)
(1 5 9 11 13 15 19 21 23 31).	 (54 52)
(3 5 9 11 13 15 19 21 23 31).	 (38 36)
(1 7 9 11 13 15 19 21 23 31).	 (62 60)
(3 7 9 11 13 15 19 21 23 31).	 (46 44)
(1 3 5 7 9 17 19 21 23 31).	 (30 28 22 20)
(1 3 5 7 11 17 19 21 23 31).	 (14 12 6 4)
(1 3 5 7 13 17 19 21 23 31).	 (22 20 6 4)
(1 3 5 9 13 17 19 21 23 31).	 (22 20)
(1 3 7 9 13 17 19 21 23 31).	 (22 20)
(1 5 7 9 13 17 19 21 23 31).	 (22 20)
(3 5 7 9 13 17 19 21 23 31).	 (22 20)
(1 3 5 11 13 17 19 21 23 31).	 (6 4)
(1 3 7 11 13 17 19 21 23 31).	 (6 4)
(1 5 7 11 13 17 19 21 23 31).	 (6 4)
(3 5 7 11 13 17 19 21 23 31).	 (6 4)
(1 5 9 11 13 17 19 21 23 31).	 (54 52)
(3 5 9 11 13 17 19 21 23 31).	 (38 36)
(1 7 9 11 13 17 19 21 23 31).	 (62 60)
(3 7 9 11 13 17 19 21 23 31).	 (46 44)
(1 3 5 7 15 17 19 21 23 31).	 (30 28 14 12)
(1 3 5 9 15 17 19 21 23 31).	 (30 28)
(1 3 7 9 15 17 19 21 23 31).	 (30 28)
(1 5 7 9 15 17 19 21 23 31).	 (30 28)
(3 5 7 9 15 17 19 21 23 31).	 (30 28)
(1 3 5 11 15 17 19 21 23 31).	 (14 12)
(1 3 7 11 15 17 19 21 23 31).	 (14 12)
(1 5 7 11 15 17 19 21 23 31).	 (14 12)
(3 5 7 11 15 17 19 21 23 31).	 (14 12)
(1 5 9 11 15 17 19 21 23 31).	 (54 52)
(3 5 9 11 15 17 19 21 23 31).	 (38 36)
(1 7 9 11 15 17 19 21 23 31).	 (62 60)
(3 7 9 11 15 17 19 21 23 31).	 (46 44)
(1 5 9 13 15 17 19 21 23 31).	 (54 52)
(3 5 9 13 15 17 19 21 23 31).	 (38 36)
(1 7 9 13 15 17 19 21 23 31).	 (62 60)
(3 7 9 13 15 17 19 21 23 31).	 (46 44)
(1 5 11 13 15 17 19 21 23 31).	 (54 52)
(3 5 11 13 15 17 19 21 23 31).	 (38 36)
(1 7 11 13 15 17 19 21 23 31).	 (62 60)
(3 7 11 13 15 17 19 21 23 31).	 (46 44)
(1 9 11 13 15 17 19 21 23 31).	 (62 60 54 52)
(3 9 11 13 15 17 19 21 23 31).	 (46 44 38 36)
(5 9 11 13 15 17 19 21 23 31).	 (54 52 38 36)
(7 9 11 13 15 17 19 21 23 31).	 (62 60 46 44)
(1 3 5 7 9 13 17 19 25 31).	 (20)
(1 3 5 7 11 13 17 19 25 31).	 (4)
(1 3 5 7 9 15 17 19 25 31).	 (28)
(1 3 5 7 11 15 17 19 25 31).	 (12)
(1 5 9 11 13 15 17 19 25 31).	 (52)
(3 5 9 11 13 15 17 19 25 31).	 (36)
(1 7 9 11 13 15 17 19 25 31).	 (60)
(3 7 9 11 13 15 17 19 25 31).	 (44)
(1 3 5 7 9 13 17 21 25 31).	 (20 17)
(1 3 5 7 11 13 17 21 25 31).	 (4 1)
(1 3 5 7 9 15 17 21 25 31).	 (28 25)
(1 3 5 7 11 15 17 21 25 31).	 (12 9)
(1 5 9 11 13 15 17 21 25 31).	 (52 49)
(3 5 9 11 13 15 17 21 25 31).	 (36 33)
(1 7 9 11 13 15 17 21 25 31).	 (60 57)
(3 7 9 11 13 15 17 21 25 31).	 (44 41)
(1 3 5 7 9 13 19 21 25 31).	 (20 19)
(1 3 5 7 11 13 19 21 25 31).	 (4 3)
(1 3 5 7 9 15 19 21 25 31).	 (28 27)
(1 3 5 7 11 15 19 21 25 31).	 (12 11)
(1 5 9 11 13 15 19 21 25 31).	 (52 51)
(3 5 9 11 13 15 19 21 25 31).	 (36 35)
(1 7 9 11 13 15 19 21 25 31).	 (60 59)
(3 7 9 11 13 15 19 21 25 31).	 (44 43)
(1 3 5 7 9 17 19 21 25 31).	 (28 20)
(1 3 5 7 11 17 19 21 25 31).	 (12 4)
(1 3 5 7 13 17 19 21 25 31).	 (20 4)
(1 3 5 9 13 17 19 21 25 31).	 (20)
(1 3 7 9 13 17 19 21 25 31).	 (20)
(1 5 7 9 13 17 19 21 25 31).	 (20)
(3 5 7 9 13 17 19 21 25 31).	 (20)
(1 3 5 11 13 17 19 21 25 31).	 (4)
(1 3 7 11 13 17 19 21 25 31).	 (4)
(1 5 7 11 13 17 19 21 25 31).	 (4)
(3 5 7 11 13 17 19 21 25 31).	 (4)
(1 5 9 11 13 17 19 21 25 31).	 (52)
(3 5 9 11 13 17 19 21 25 31).	 (36)
(1 7 9 11 13 17 19 21 25 31).	 (60)
(3 7 9 11 13 17 19 21 25 31).	 (44)
(1 3 5 7 15 17 19 21 25 31).	 (28 12)
(1 3 5 9 15 17 19 21 25 31).	 (28)
(1 3 7 9 15 17 19 21 25 31).	 (28)
(1 5 7 9 15 17 19 21 25 31).	 (28)
(3 5 7 9 15 17 19 21 25 31).	 (28)
(1 3 5 11 15 17 19 21 25 31).	 (12)
(1 3 7 11 15 17 19 21 25 31).	 (12)
(1 5 7 11 15 17 19 21 25 31).	 (12)
(3 5 7 11 15 17 19 21 25 31).	 (12)
(1 5 9 11 15 17 19 21 25 31).	 (52)
(3 5 9 11 15 17 19 21 25 31).	 (36)
(1 7 9 11 15 17 19 21 25 31).	 (60)
(3 7 9 11 15 17 19 21 25 31).	 (44)
(1 5 9 13 15 17 19 21 25 31).	 (52)
(3 5 9 13 15 17 19 21 25 31).	 (36)
(1 7 9 13 15 17 19 21 25 31).	 (60)
(3 7 9 13 15 17 19 21 25 31).	 (44)
(1 5 11 13 15 17 19 21 25 31).	 (52)
(3 5 11 13 15 17 19 21 25 31).	 (36)
(1 7 11 13 15 17 19 21 25 31).	 (60)
(3 7 11 13 15 17 19 21 25 31).	 (44)
(1 9 11 13 15 17 19 21 25 31).	 (60 52)
(3 9 11 13 15 17 19 21 25 31).	 (44 36)
(5 9 11 13 15 17 19 21 25 31).	 (52 36)
(7 9 11 13 15 17 19 21 25 31).	 (60 44)
(1 3 5 7 9 13 17 23 25 31).	 (20 16)
(1 3 5 7 11 13 17 23 25 31).	 (4 0)
(1 3 5 7 9 15 17 23 25 31).	 (28 24)
(1 3 5 7 11 15 17 23 25 31).	 (12 8)
(1 5 9 11 13 15 17 23 25 31).	 (52 48)
(3 5 9 11 13 15 17 23 25 31).	 (36 32)
(1 7 9 11 13 15 17 23 25 31).	 (60 56)
(3 7 9 11 13 15 17 23 25 31).	 (44 40)
(1 3 5 7 9 13 19 23 25 31).	 (20 18)
(1 3 5 7 11 13 19 23 25 31).	 (4 2)
(1 3 5 7 9 15 19 23 25 31).	 (28 26)
(1 3 5 7 11 15 19 23 25 31).	 (12 10)
(1 5 9 11 13 15 19 23 25 31).	 (52 50)
(3 5 9 11 13 15 19 23 25 31).	 (36 34)
(1 7 9 11 13 15 19 23 25 31).	 (60 58)
(3 7 9 11 13 15 19 23 25 31).	 (44 42)
(1 3 5 7 9 17 19 23 25 31).	 (28 20)
(1 3 5 7 11 17 19 23 25 31).	 (12 4)
(1 3 5 7 13 17 19 23 25 31).	 (20 4)
(1 3 5 9 13 17 19 23 25 31).	 (20)
(1 3 7 9 13 17 19 23 25 31).	 (20)
(1 5 7 9 13 17 19 23 25 31).	 (20)
(3 5 7 9 13 17 19 23 25 31).	 (20)
(1 3 5 11 13 17 19 23 25 31).	 (4)
(1 3 7 11 13 17 19 23 25 31).	 (4)
(1 5 7 11 13 17 19 23 25 31).	 (4)
(3 5 7 11 13 17 19 23 25 31).	 (4)
(1 5 9 11 13 17 19 23 25 31).	 (52)
(3 5 9 11 13 17 19 23 25 31).	 (36)
(1 7 9 11 13 17 19 23 25 31).	 (60)
(3 7 9 11 13 17 19 23 25 31).	 (44)
(1 3 5 7 15 17 19 23 25 31).	 (28 12)
(1 3 5 9 15 17 19 23 25 31).	 (28)
(1 3 7 9 15 17 19 23 25 31).	 (28)
(1 5 7 9 15 17 19 23 25 31).	 (28)
(3 5 7 9 15 17 19 23 25 31).	 (28)
(1 3 5 11 15 17 19 23 25 31).	 (12)
(1 3 7 11 15 17 19 23 25 31).	 (12)
(1 5 7 11 15 17 19 23 25 31).	 (12)
(3 5 7 11 15 17 19 23 25 31).	 (12)
(1 5 9 11 15 17 19 23 25 31).	 (52)
(3 5 9 11 15 17 19 23 25 31).	 (36)
(1 7 9 11 15 17 19 23 25 31).	 (60)
(3 7 9 11 15 17 19 23 25 31).	 (44)
(1 5 9 13 15 17 19 23 25 31).	 (52)
(3 5 9 13 15 17 19 23 25 31).	 (36)
(1 7 9 13 15 17 19 23 25 31).	 (60)
(3 7 9 13 15 17 19 23 25 31).	 (44)
(1 5 11 13 15 17 19 23 25 31).	 (52)
(3 5 11 13 15 17 19 23 25 31).	 (36)
(1 7 11 13 15 17 19 23 25 31).	 (60)
(3 7 11 13 15 17 19 23 25 31).	 (44)
(1 9 11 13 15 17 19 23 25 31).	 (60 52)
(3 9 11 13 15 17 19 23 25 31).	 (44 36)
(5 9 11 13 15 17 19 23 25 31).	 (52 36)
(7 9 11 13 15 17 19 23 25 31).	 (60 44)
(1 3 5 7 9 13 21 23 25 31).	 (20)
(1 3 5 7 11 13 21 23 25 31).	 (4)
(1 3 5 7 9 15 21 23 25 31).	 (28)
(1 3 5 7 11 15 21 23 25 31).	 (12)
(1 5 9 11 13 15 21 23 25 31).	 (52)
(3 5 9 11 13 15 21 23 25 31).	 (36)
(1 7 9 11 13 15 21 23 25 31).	 (60)
(3 7 9 11 13 15 21 23 25 31).	 (44)
(1 3 5 7 9 17 21 23 25 31).	 (28 20)
(1 3 5 7 11 17 21 23 25 31).	 (12 4)
(1 3 5 7 13 17 21 23 25 31).	 (20 4)
(1 3 5 9 13 17 21 23 25 31).	 (20)
(1 3 7 9 13 17 21 23 25 31).	 (20)
(1 5 7 9 13 17 21 23 25 31).	 (20)
(3 5 7 9 13 17 21 23 25 31).	 (20)
(1 3 5 11 13 17 21 23 25 31).	 (4)
(1 3 7 11 13 17 21 23 25 31).	 (4)
(1 5 7 11 13 17 21 23 25 31).	 (4)
(3 5 7 11 13 17 21 23 25 31).	 (4)
(1 5 9 11 13 17 21 23 25 31).	 (52)
(3 5 9 11 13 17 21 23 25 31).	 (36)
(1 7 9 11 13 17 21 23 25 31).	 (60)
(3 7 9 11 13 17 21 23 25 31).	 (44)
(1 3 5 7 15 17 21 23 25 31).	 (28 12)
(1 3 5 9 15 17 21 23 25 31).	 (28)
(1 3 7 9 15 17 21 23 25 31).	 (28)
(1 5 7 9 15 17 21 23 25 31).	 (28)
(3 5 7 9 15 17 21 23 25 31).	 (28)
(1 3 5 11 15 17 21 23 25 31).	 (12)
(1 3 7 11 15 17 21 23 25 31).	 (12)
(1 5 7 11 15 17 21 23 25 31).	 (12)
(3 5 7 11 15 17 21 23 25 31).	 (12)
(1 5 9 11 15 17 21 23 25 31).	 (52)
(3 5 9 11 15 17 21 23 25 31).	 (36)
(1 7 9 11 15 17 21 23 25 31).	 (60)
(3 7 9 11 15 17 21 23 25 31).	 (44)
(1 5 9 13 15 17 21 23 25 31).	 (52)
(3 5 9 13 15 17 21 23 25 31).	 (36)
(1 7 9 13 15 17 21 23 25 31).	 (60)
(3 7 9 13 15 17 21 23 25 31).	 (44)
(1 5 11 13 15 17 21 23 25 31).	 (52)
(3 5 11 13 15 17 21 23 25 31).	 (36)
(1 7 11 13 15 17 21 23 25 31).	 (60)
(3 7 11 13 15 17 21 23 25 31).	 (44)
(1 9 11 13 15 17 21 23 25 31).	 (60 52)
(3 9 11 13 15 17 21 23 25 31).	 (44 36)
(5 9 11 13 15 17 21 23 25 31).	 (52 36)
(7 9 11 13 15 17 21 23 25 31).	 (60 44)
(1 3 5 7 9 19 21 23 25 31).	 (28 20)
(1 3 5 7 11 19 21 23 25 31).	 (12 4)
(1 3 5 7 13 19 21 23 25 31).	 (20 4)
(1 3 5 9 13 19 21 23 25 31).	 (20)
(1 3 7 9 13 19 21 23 25 31).	 (20)
(1 5 7 9 13 19 21 23 25 31).	 (20)
(3 5 7 9 13 19 21 23 25 31).	 (20)
(1 3 5 11 13 19 21 23 25 31).	 (4)
(1 3 7 11 13 19 21 23 25 31).	 (4)
(1 5 7 11 13 19 21 23 25 31).	 (4)
(3 5 7 11 13 19 21 23 25 31).	 (4)
(1 5 9 11 13 19 21 23 25 31).	 (52)
(3 5 9 11 13 19 21 23 25 31).	 (36)
(1 7 9 11 13 19 21 23 25 31).	 (60)
(3 7 9 11 13 19 21 23 25 31).	 (44)
(1 3 5 7 15 19 21 23 25 31).	 (28 12)
(1 3 5 9 15 19 21 23 25 31).	 (28)
(1 3 7 9 15 19 21 23 25 31).	 (28)
(1 5 7 9 15 19 21 23 25 31).	 (28)
(3 5 7 9 15 19 21 23 25 31).	 (28)
(1 3 5 11 15 19 21 23 25 31).	 (12)
(1 3 7 11 15 19 21 23 25 31).	 (12)
(1 5 7 11 15 19 21 23 25 31).	 (12)
(3 5 7 11 15 19 21 23 25 31).	 (12)
(1 5 9 11 15 19 21 23 25 31).	 (52)
(3 5 9 11 15 19 21 23 25 31).	 (36)
(1 7 9 11 15 19 21 23 25 31).	 (60)
(3 7 9 11 15 19 21 23 25 31).	 (44)
(1 5 9 13 15 19 21 23 25 31).	 (52)
(3 5 9 13 15 19 21 23 25 31).	 (36)
(1 7 9 13 15 19 21 23 25 31).	 (60)
(3 7 9 13 15 19 21 23 25 31).	 (44)
(1 5 11 13 15 19 21 23 25 31).	 (52)
(3 5 11 13 15 19 21 23 25 31).	 (36)
(1 7 11 13 15 19 21 23 25 31).	 (60)
(3 7 11 13 15 19 21 23 25 31).	 (44)
(1 9 11 13 15 19 21 23 25 31).	 (60 52)
(3 9 11 13 15 19 21 23 25 31).	 (44 36)
(5 9 11 13 15 19 21 23 25 31).	 (52 36)
(7 9 11 13 15 19 21 23 25 31).	 (60 44)
(1 3 5 7 17 19 21 23 25 31).	 (28 20 12 4)
(1 3 5 9 17 19 21 23 25 31).	 (28 20)
(1 3 7 9 17 19 21 23 25 31).	 (28 20)
(1 5 7 9 17 19 21 23 25 31).	 (28 20)
(3 5 7 9 17 19 21 23 25 31).	 (28 20)
(1 3 5 11 17 19 21 23 25 31).	 (12 4)
(1 3 7 11 17 19 21 23 25 31).	 (12 4)
(1 5 7 11 17 19 21 23 25 31).	 (12 4)
(3 5 7 11 17 19 21 23 25 31).	 (12 4)
(1 5 9 11 17 19 21 23 25 31).	 (52)
(3 5 9 11 17 19 21 23 25 31).	 (36)
(1 7 9 11 17 19 21 23 25 31).	 (60)
(3 7 9 11 17 19 21 23 25 31).	 (44)
(1 3 5 13 17 19 21 23 25 31).	 (20 4)
(1 3 7 13 17 19 21 23 25 31).	 (20 4)
(1 5 7 13 17 19 21 23 25 31).	 (20 4)
(3 5 7 13 17 19 21 23 25 31).	 (20 4)
(1 3 9 13 17 19 21 23 25 31).	 (20)
(1 5 9 13 17 19 21 23 25 31).	 (52 20)
(3 5 9 13 17 19 21 23 25 31).	 (36 20)
(1 7 9 13 17 19 21 23 25 31).	 (60 20)
(3 7 9 13 17 19 21 23 25 31).	 (44 20)
(5 7 9 13 17 19 21 23 25 31).	 (20)
(1 3 11 13 17 19 21 23 25 31).	 (4)
(1 5 11 13 17 19 21 23 25 31).	 (52 4)
(3 5 11 13 17 19 21 23 25 31).	 (36 4)
(1 7 11 13 17 19 21 23 25 31).	 (60 4)
(3 7 11 13 17 19 21 23 25 31).	 (44 4)
(5 7 11 13 17 19 21 23 25 31).	 (4)
(1 9 11 13 17 19 21 23 25 31).	 (60 52)
(3 9 11 13 17 19 21 23 25 31).	 (44 36)
(5 9 11 13 17 19 21 23 25 31).	 (52 36)
(7 9 11 13 17 19 21 23 25 31).	 (60 44)
(1 3 5 15 17 19 21 23 25 31).	 (28 12)
(1 3 7 15 17 19 21 23 25 31).	 (28 12)
(1 5 7 15 17 19 21 23 25 31).	 (28 12)
(3 5 7 15 17 19 21 23 25 31).	 (28 12)
(1 3 9 15 17 19 21 23 25 31).	 (28)
(1 5 9 15 17 19 21 23 25 31).	 (52 28)
(3 5 9 15 17 19 21 23 25 31).	 (36 28)
(1 7 9 15 17 19 21 23 25 31).	 (60 28)
(3 7 9 15 17 19 21 23 25 31).	 (44 28)
(5 7 9 15 17 19 21 23 25 31).	 (28)
(1 3 11 15 17 19 21 23 25 31).	 (12)
(1 5 11 15 17 19 21 23 25 31).	 (52 12)
(3 5 11 15 17 19 21 23 25 31).	 (36 12)
(1 7 11 15 17 19 21 23 25 31).	 (60 12)
(3 7 11 15 17 19 21 23 25 31).	 (44 12)
(5 7 11 15 17 19 21 23 25 31).	 (12)
(1 9 11 15 17 19 21 23 25 31).	 (60 52)
(3 9 11 15 17 19 21 23 25 31).	 (44 36)
(5 9 11 15 17 19 21 23 25 31).	 (52 36)
(7 9 11 15 17 19 21 23 25 31).	 (60 44)
(1 5 13 15 17 19 21 23 25 31).	 (52)
(3 5 13 15 17 19 21 23 25 31).	 (36)
(1 7 13 15 17 19 21 23 25 31).	 (60)
(3 7 13 15 17 19 21 23 25 31).	 (44)
(1 9 13 15 17 19 21 23 25 31).	 (60 52)
(3 9 13 15 17 19 21 23 25 31).	 (44 36)
(5 9 13 15 17 19 21 23 25 31).	 (52 36)
(7 9 13 15 17 19 21 23 25 31).	 (60 44)
(1 11 13 15 17 19 21 23 25 31).	 (60 52)
(3 11 13 15 17 19 21 23 25 31).	 (44 36)
(5 11 13 15 17 19 21 23 25 31).	 (52 36)
(7 11 13 15 17 19 21 23 25 31).	 (60 44)
(9 11 13 15 17 19 21 23 25 31).	 (60 52 44 36)
(1 3 5 7 9 13 17 19 27 31).	 (22)
(1 3 5 7 11 13 17 19 27 31).	 (6)
(1 3 5 7 9 15 17 19 27 31).	 (30)
(1 3 5 7 11 15 17 19 27 31).	 (14)
(1 5 9 11 13 15 17 19 27 31).	 (54)
(3 5 9 11 13 15 17 19 27 31).	 (38)
(1 7 9 11 13 15 17 19 27 31).	 (62)
(3 7 9 11 13 15 17 19 27 31).	 (46)
(1 3 5 7 9 13 17 21 27 31).	 (22 17)
(1 3 5 7 11 13 17 21 27 31).	 (6 1)
(1 3 5 7 9 15 17 21 27 31).	 (30 25)
(1 3 5 7 11 15 17 21 27 31).	 (14 9)
(1 5 9 11 13 15 17 21 27 31).	 (54 49)
(3 5 9 11 13 15 17 21 27 31).	 (38 33)
(1 7 9 11 13 15 17 21 27 31).	 (62 57)
(3 7 9 11 13 15 17 21 27 31).	 (46 41)
(1 3 5 7 9 13 19 21 27 31).	 (22 19)
(1 3 5 7 11 13 19 21 27 31).	 (6 3)
(1 3 5 7 9 15 19 21 27 31).	 (30 27)
(1 3 5 7 11 15 19 21 27 31).	 (14 11)
(1 5 9 11 13 15 19 21 27 31).	 (54 51)
(3 5 9 11 13 15 19 21 27 31).	 (38 35)
(1 7 9 11 13 15 19 21 27 31).	 (62 59)
(3 7 9 11 13 15 19 21 27 31).	 (46 43)
(1 3 5 7 9 17 19 21 27 31).	 (30 22)
(1 3 5 7 11 17 19 21 27 31).	 (14 6)
(1 3 5 7 13 17 19 21 27 31).	 (22 6)
(1 3 5 9 13 17 19 21 27 31).	 (22)
(1 3 7 9 13 17 19 21 27 31).	 (22)
(1 5 7 9 13 17 19 21 27 31).	 (22)
(3 5 7 9 13 17 19 21 27 31).	 (22)
(1 3 5 11 13 17 19 21 27 31).	 (6)
(1 3 7 11 13 17 19 21 27 31).	 (6)
(1 5 7 11 13 17 19 21 27 31).	 (6)
(3 5 7 11 13 17 19 21 27 31).	 (6)
(1 5 9 11 13 17 19 21 27 31).	 (54)
(3 5 9 11 13 17 19 21 27 31).	 (38)
(1 7 9 11 13 17 19 21 27 31).	 (62)
(3 7 9 11 13 17 19 21 27 31).	 (46)
(1 3 5 7 15 17 19 21 27 31).	 (30 14)
(1 3 5 9 15 17 19 21 27 31).	 (30)
(1 3 7 9 15 17 19 21 27 31).	 (30)
(1 5 7 9 15 17 19 21 27 31).	 (30)
(3 5 7 9 15 17 19 21 27 31).	 (30)
(1 3 5 11 15 17 19 21 27 31).	 (14)
(1 3 7 11 15 17 19 21 27 31).	 (14)
(1 5 7 11 15 17 19 21 27 31).	 (14)
(3 5 7 11 15 17 19 21 27 31).	 (14)
(1 5 9 11 15 17 19 21 27 31).	 (54)
(3 5 9 11 15 17 19 21 27 31).	 (38)
(1 7 9 11 15 17 19 21 27 31).	 (62)
(3 7 9 11 15 17 19 21 27 31).	 (46)
(1 5 9 13 15 17 19 21 27 31).	 (54)
(3 5 9 13 15 17 19 21 27 31).	 (38)
(1 7 9 13 15 17 19 21 27 31).	 (62)
(3 7 9 13 15 17 19 21 27 31).	 (46)
(1 5 11 13 15 17 19 21 27 31).	 (54)
(3 5 11 13 15 17 19 21 27 31).	 (38)
(1 7 11 13 15 17 19 21 27 31).	 (62)
(3 7 11 13 15 17 19 21 27 31).	 (46)
(1 9 11 13 15 17 19 21 27 31).	 (62 54)
(3 9 11 13 15 17 19 21 27 31).	 (46 38)
(5 9 11 13 15 17 19 21 27 31).	 (54 38)
(7 9 11 13 15 17 19 21 27 31).	 (62 46)
(1 3 5 7 9 13 17 23 27 31).	 (22 16)
(1 3 5 7 11 13 17 23 27 31).	 (6 0)
(1 3 5 7 9 15 17 23 27 31).	 (30 24)
(1 3 5 7 11 15 17 23 27 31).	 (14 8)
(1 5 9 11 13 15 17 23 27 31).	 (54 48)
(3 5 9 11 13 15 17 23 27 31).	 (38 32)
(1 7 9 11 13 15 17 23 27 31).	 (62 56)
(3 7 9 11 13 15 17 23 27 31).	 (46 40)
(1 3 5 7 9 13 19 23 27 31).	 (22 18)
(1 3 5 7 11 13 19 23 27 31).	 (6 2)
(1 3 5 7 9 15 19 23 27 31).	 (30 26)
(1 3 5 7 11 15 19 23 27 31).	 (14 10)
(1 5 9 11 13 15 19 23 27 31).	 (54 50)
(3 5 9 11 13 15 19 23 27 31).	 (38 34)
(1 7 9 11 13 15 19 23 27 31).	 (62 58)
(3 7 9 11 13 15 19 23 27 31).	 (46 42)
(1 3 5 7 9 17 19 23 27 31).	 (30 22)
(1 3 5 7 11 17 19 23 27 31).	 (14 6)
(1 3 5 7 13 17 19 23 27 31).	 (22 6)
(1 3 5 9 13 17 19 23 27 31).	 (22)
(1 3 7 9 13 17 19 23 27 31).	 (22)
(1 5 7 9 13 17 19 23 27 31).	 (22)
(3 5 7 9 13 17 19 23 27 31).	 (22)
(1 3 5 11 13 17 19 23 27 31).	 (6)
(1 3 7 11 13 17 19 23 27 31).	 (6)
(1 5 7 11 13 17 19 23 27 31).	 (6)
(3 5 7 11 13 17 19 23 27 31).	 (6)
(1 5 9 11 13 17 19 23 27 31).	 (54)
(3 5 9 11 13 17 19 23 27 31).	 (38)
(1 7 9 11 13 17 19 23 27 31).	 (62)
(3 7 9 11 13 17 19 23 27 31).	 (46)
(1 3 5 7 15 17 19 23 27 31).	 (30 14)
(1 3 5 9 15 17 19 23 27 31).	 (30)
(1 3 7 9 15 17 19 23 27 31).	 (30)
(1 5 7 9 15 17 19 23 27 31).	 (30)
(3 5 7 9 15 17 19 23 27 31).	 (30)
(1 3 5 11 15 17 19 23 27 31).	 (14)
(1 3 7 11 15 17 19 23 27 31).	 (14)
(1 5 7 11 15 17 19 23 27 31).	 (14)
(3 5 7 11 15 17 19 23 27 31).	 (14)
(1 5 9 11 15 17 19 23 27 31).	 (54)
(3 5 9 11 15 17 19 23 27 31).	 (38)
(1 7 9 11 15 17 19 23 27 31).	 (62)
(3 7 9 11 15 17 19 23 27 31).	 (46)
(1 5 9 13 15 17 19 23 27 31).	 (54)
(3 5 9 13 15 17 19 23 27 31).	 (38)
(1 7 9 13 15 17 19 23 27 31).	 (62)
(3 7 9 13 15 17 19 23 27 31).	 (46)
(1 5 11 13 15 17 19 23 27 31).	 (54)
(3 5 11 13 15 17 19 23 27 31).	 (38)
(1 7 11 13 15 17 19 23 27 31).	 (62)
(3 7 11 13 15 17 19 23 27 31).	 (46)
(1 9 11 13 15 17 19 23 27 31).	 (62 54)
(3 9 11 13 15 17 19 23 27 31).	 (46 38)
(5 9 11 13 15 17 19 23 27 31).	 (54 38)
(7 9 11 13 15 17 19 23 27 31).	 (62 46)
(1 3 5 7 9 13 21 23 27 31).	 (22)
(1 3 5 7 11 13 21 23 27 31).	 (6)
(1 3 5 7 9 15 21 23 27 31).	 (30)
(1 3 5 7 11 15 21 23 27 31).	 (14)
(1 5 9 11 13 15 21 23 27 31).	 (54)
(3 5 9 11 13 15 21 23 27 31).	 (38)
(1 7 9 11 13 15 21 23 27 31).	 (62)
(3 7 9 11 13 15 21 23 27 31).	 (46)
(1 3 5 7 9 17 21 23 27 31).	 (30 22)
(1 3 5 7 11 17 21 23 27 31).	 (14 6)
(1 3 5 7 13 17 21 23 27 31).	 (22 6)
(1 3 5 9 13 17 21 23 27 31).	 (22)
(1 3 7 9 13 17 21 23 27 31).	 (22)
(1 5 7 9 13 17 21 23 27 31).	 (22)
(3 5 7 9 13 17 21 23 27 31).	 (22)
(1 3 5 11 13 17 21 23 27 31).	 (6)
(1 3 7 11 13 17 21 23 27 31).	 (6)
(1 5 7 11 13 17 21 23 27 31).	 (6)
(3 5 7 11 13 17 21 23 27 31).	 (6)
(1 5 9 11 13 17 21 23 27 31).	 (54)
(3 5 9 11 13 17 21 23 27 31).	 (38)
(1 7 9 11 13 17 21 23 27 31).	 (62)
(3 7 9 11 13 17 21 23 27 31).	 (46)
(1 3 5 7 15 17 21 23 27 31).	 (30 14)
(1 3 5 9 15 17 21 23 27 31).	 (30)
(1 3 7 9 15 17 21 23 27 31).	 (30)
(1 5 7 9 15 17 21 23 27 31).	 (30)
(3 5 7 9 15 17 21 23 27 31).	 (30)
(1 3 5 11 15 17 21 23 27 31).	 (14)
